facility_ID,subtype_code,lat,lon,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time,total_emissions_kg,active_leaks,repaired_leaks,currently_flagged,flagged_by,date_flagged,lat_index,lon_index,aircraft_t_since_last_LDAR,aircraft_surveys_conducted,attempted_today_aircraft?,surveys_done_this_year_aircraft,aircraft_missed_leaks,OGI_FU_t_since_last_LDAR,attempted_today_OGI_FU?,OGI_FU_surveys_conducted,OGI_FU_missed_leaks,initial_leaks,cum_frac_sites,cum_frac_emissions
ABRAND00972,351,53.04,-114.08,1,4,2,120,5,30,120,16365.708339062403,1,5,False,aircraft,2015-07-04 17:14:00,14,12,170,10,False,1,20,352,False,1,0,0,0.24448897795591182,0.48063732808888293
ABRAND00969,351,52.6,-114.09,1,4,2,120,5,30,120,15173.174602137602,6,8,False,aircraft,2015-01-05 17:14:00,15,12,170,10,False,1,36,532,False,1,1,0,0.24649298597194388,0.48265951050690553
ABRAND00172,351,54.44,-118.94,1,4,2,120,5,30,120,24357.3663074688,6,15,False,aircraft,2014-07-04 17:14:00,11,2,170,10,False,1,33,716,False,2,0,0,0.24849699398797595,0.4846798007826496
ABRAND00632,311,53,-115.21,1,4,2,120,5,30,120,27277.8404126688,0,21,False,aircraft,2016-01-05 17:14:00,14,10,170,10,False,1,44,162,False,2,0,0,0.250501002004008,0.4866994888261508
ABRAND00297,601,53.99,-117.09,1,4,2,120,5,30,120,27426.1761740448,6,21,False,aircraft,2013-07-04 17:08:00,12,6,170,10,False,1,30,1078,False,2,1,14,0.25250501002004005,0.4887151340423794
ABRAND00512,501,52.98,-115.67,1,4,2,120,5,30,120,23830.7214471552,5,10,False,aircraft,2015-01-05 17:14:00,14,9,170,10,False,1,31,532,False,1,0,0,0.2545090180360721,0.4907219969473011
ABRAND00178,351,54.22,-118.91,1,4,2,120,5,30,120,15059.339364643203,4,10,False,aircraft,2014-07-04 17:14:00,12,2,170,10,False,1,19,717,False,2,0,0,0.2565130260521042,0.4927286932334009
ABRAND00463,601,53.61,-115.83,1,4,2,120,5,30,120,20038.073391763195,1,14,False,aircraft,2016-01-05 17:14:00,13,8,170,10,False,1,39,160,False,2,2,0,0.25851703406813625,0.49472495951949186
ABRAND00747,311,52.21,-114.69,1,4,2,120,5,30,120,24314.129688038403,9,0,False,,,16,11,170,10,False,1,53,2000,False,0,0,0,0.2605210420841683,0.49672006053958057
ABRAND00115,601,54.86,-119.36,1,4,2,120,5,30,120,8479.834956288001,6,0,False,,,10,1,170,10,False,1,24,2000,False,0,0,0,0.2625250501002004,0.49871083086061085
ABRAND00479,351,53.68,-115.78,1,4,2,120,5,30,120,44296.6024556928,12,19,False,aircraft,2012-01-05 17:02:00,13,8,170,10,False,1,48,1624,False,2,1,13,0.26452905811623245,0.5006941515884119
ABRAND00409,351,52.99,-115.96,1,4,2,120,5,30,120,177173.72111712958,0,7,False,aircraft,2016-01-05 17:14:00,14,8,170,10,False,1,36,167,False,1,0,0,0.2665330661322645,0.5026767599931405
ABRAND00524,322,53.74,-115.63,1,4,2,120,5,30,120,19368.046895184,4,8,False,aircraft,2015-01-05 17:14:00,13,9,170,10,False,1,41,532,False,1,1,0,0.2685370741482966,0.5046568231282638
ABRAND00605,601,52.32,-115.31,1,4,2,120,5,30,120,17225.3413816992,0,9,False,aircraft,2016-01-05 17:14:00,15,9,170,10,False,1,37,167,False,1,0,0,0.27054108216432865,0.5066300415702387
ABRAND00212,351,54.53,-118.71,1,4,2,120,5,30,120,32008.3275687552,4,17,False,aircraft,2015-07-04 17:14:00,11,3,170,10,False,1,19,346,False,3,0,0,0.2725450901803607,0.5086028580653404
ABRAND00266,601,54.09,-117.62,1,4,2,120,5,30,120,29326.628619504005,11,3,False,aircraft,2012-01-05 17:02:00,12,5,170,10,False,1,47,1628,False,1,0,0,0.2745490981963928,0.5105752826203752
ABRAND00896,311,51.99,-114.27,1,4,2,120,5,30,120,19038.739597545606,8,7,False,aircraft,2012-07-03 17:09:00,16,11,170,10,False,1,31,1448,False,1,0,0,0.27655310621242485,0.5125375644582507
ABRAND00614,621,52.97,-115.27,1,4,2,120,5,30,120,20414.990596723197,6,8,False,aircraft,2013-07-04 17:08:00,14,9,170,10,False,1,31,1081,False,1,0,0,0.2785571142284569,0.5144913146943314
ABRAND01055,601,51.75,-112.86,1,4,2,120,5,30,120,10888.0781084928,8,0,False,,,16,14,170,10,False,1,35,2000,False,0,0,0,0.280561122244489,0.5164420768144411
ABRAND00848,311,52.18,-114.36,1,4,2,120,5,30,120,15743.881201708802,5,5,False,aircraft,2012-01-05 17:02:00,16,11,170,10,False,1,16,1628,False,1,0,0,0.28256513026052105,0.5183918204621122
ABRAND00977,362,52.98,-114.05,1,4,2,120,5,30,120,18430.060019990404,5,3,False,aircraft,2013-01-05 17:09:00,14,12,170,10,False,1,17,1262,False,2,1,0,0.2845691382765531,0.5203314602441903
ABRAND00308,311,53.24,-116.45,1,4,2,120,5,30,120,27024.615275414395,6,12,False,aircraft,2014-07-04 17:14:00,14,7,170,10,False,1,44,717,False,1,1,2,0.2865731462925852,0.5222698635390403
ABRAND00237,621,54.5,-118.48,1,4,2,120,5,30,120,12131.3334719808,5,6,False,aircraft,2013-07-04 17:08:00,11,3,170,10,False,1,23,1082,False,1,0,1,0.28857715430861725,0.5242038081260959
ABRAND00231,351,54.47,-118.58,1,4,2,120,5,30,120,27864.316436975998,9,7,False,aircraft,2012-01-05 17:02:00,11,3,170,10,False,1,41,1628,False,1,0,0,0.2905811623246493,0.5261325425993333
ABRAND01073,601,50.15,-112.32,1,4,2,120,5,30,120,21994.050791865604,4,13,False,aircraft,2015-07-04 17:14:00,20,15,170,10,False,1,11,348,False,2,0,0,0.2925851703406814,0.5280592912002854
ABRAND00905,621,52.44,-114.24,1,4,2,120,5,30,120,11288.7899893152,10,0,False,,,15,12,170,10,False,1,38,2000,False,0,0,0,0.29458917835671344,0.5299793794142129
ABRAND00282,361,53.96,-117.43,1,4,2,120,5,30,120,28514.289320409604,10,0,False,,,12,5,170,10,False,1,26,2000,False,0,0,0,0.2965931863727455,0.5318979645374668
ABRAND01167,506,55.26,-110.32,1,4,2,120,5,30,120,12734.335549497602,5,7,False,aircraft,2014-01-05 17:01:00,9,19,170,10,False,1,10,892,False,2,0,0,0.2985971943887776,0.5338076678641496
ABRAND00552,601,52.69,-115.54,1,4,2,120,5,30,120,29237.9677904448,3,11,False,aircraft,2015-01-05 17:14:00,15,9,170,10,False,1,25,532,False,2,0,0,0.30060120240480964,0.5357151595156476
ABRAND00629,621,52.99,-115.22,1,4,2,120,5,30,120,15411.900064262403,2,8,False,aircraft,2016-01-05 17:14:00,14,10,170,10,False,1,35,167,False,1,0,0,0.3026052104208417,0.5376184418496245
ABRAND00130,601,54.61,-119.26,1,4,2,120,5,30,120,14697.719149996801,7,10,False,aircraft,2014-01-05 17:01:00,11,1,170,10,False,1,19,897,False,1,0,0,0.3046092184368738,0.5395188371276894
ABRAND00833,361,52.33,-114.42,1,4,2,120,5,30,120,33088.4277905952,12,11,False,aircraft,2012-07-03 17:09:00,15,11,170,10,False,1,45,1448,False,1,0,1,0.3066132264529058,0.5414190488294736
ABRAND01099,601,50.23,-111.31,1,4,2,120,5,30,120,182727.0349625088,1,9,False,aircraft,2015-07-04 17:14:00,20,17,170,10,False,1,14,347,False,2,0,0,0.30861723446893785,0.5433186806561038
ABRAND00490,361,53.04,-115.74,1,4,2,120,5,30,120,25071.9114407616,8,3,False,aircraft,2012-07-03 17:09:00,14,9,170,10,False,1,33,1448,False,1,0,1,0.3106212424849699,0.5452177195132275
ABRAND00589,361,53.01,-115.38,1,4,2,120,5,30,120,4836.8372259168,2,8,False,aircraft,2014-07-04 17:14:00,14,9,170,10,False,1,18,717,False,1,0,0,0.312625250501002,0.5471167258839014
ABRAND00783,351,52.16,-114.56,1,4,2,120,5,30,120,25672.1175849888,10,5,False,aircraft,2012-07-05 17:08:00,16,11,169,10,False,1,33,1446,False,1,0,0,0.31462925851703405,0.5490155906589805
ABRAND00893,361,52.79,-114.27,1,4,2,120,5,30,120,25982.608409568,14,0,False,,,14,11,169,10,False,1,97,2000,False,0,0,0,0.3166332665330661,0.5509141946145614
ABRAND00244,361,54.12,-118.13,1,4,2,120,5,30,120,14677.192938959999,3,10,False,aircraft,2015-07-06 17:05:00,12,4,169,10,False,1,23,349,False,2,0,0,0.3186372745490982,0.5528107335472813
ABRAND01165,601,54.99,-110.43,1,4,2,120,5,30,120,21257.6167443168,8,10,False,aircraft,2011-07-09 17:08:00,10,19,169,10,False,1,27,1808,False,1,0,7,0.32064128256513025,0.5547037226711159
ABRAND00710,621,52.05,-114.91,1,4,2,120,5,30,120,51208.273615046404,7,8,False,aircraft,2014-07-04 17:14:00,16,10,169,10,False,1,40,717,False,1,0,4,0.3226452905811623,0.5565956978756417
ABRAND00025,601,55.21,-119.87,1,4,2,120,5,30,120,13852.9228809024,2,7,False,aircraft,2014-01-07 17:11:00,10,0,169,10,False,1,21,894,False,1,0,0,0.3246492985971944,0.5584787300350795
ABRAND00656,601,53.43,-115.14,1,4,2,120,5,30,120,32369.337574588808,4,19,False,aircraft,2014-07-06 17:00:00,13,10,169,10,False,1,25,713,False,2,0,0,0.32665330661322645,0.5603608156488431
ABRAND01076,601,52.95,-112.2,1,4,2,120,5,30,120,12897.836073244802,0,10,False,aircraft,2015-07-05 17:08:00,14,16,169,10,False,1,32,351,False,1,0,0,0.3286573146292585,0.5622356678598711
ABRAND00920,351,52.44,-114.22,1,4,2,120,5,30,120,17311.2406421184,2,10,False,aircraft,2015-07-05 17:08:00,15,12,169,10,False,1,28,351,False,1,0,1,0.3306613226452906,0.5640983742931613
ABRAND00087,601,54.43,-119.53,1,4,2,120,5,30,120,21803.322117081607,9,6,False,aircraft,2013-07-05 17:01:00,11,1,169,10,False,1,35,1079,False,1,0,0,0.33266533066132264,0.5659584785489707
ABRAND00196,601,54.93,-118.79,1,4,2,120,5,30,120,19835.515128614406,9,0,False,,,10,2,169,10,False,1,59,2000,False,0,0,2,0.3346693386773547,0.5678162680375792
ABRAND00650,621,52.98,-115.15,1,4,2,120,5,30,120,8605.6251874272,5,9,False,aircraft,2014-07-05 17:03:00,14,10,169,10,False,1,10,713,False,2,0,0,0.3366733466933868,0.5696673705467786
ABRAND01004,601,52.94,-113.91,1,4,2,120,5,30,120,23663.385272822405,4,10,False,aircraft,2015-07-05 17:08:00,14,12,169,10,False,1,34,351,False,1,0,0,0.33867735470941884,0.5715128747128962
ABRAND00655,321,52.96,-115.14,1,4,2,120,5,30,120,15074.457874675201,13,0,False,,,14,10,169,10,False,1,73,2000,False,0,0,1,0.3406813627254509,0.5733566914836925
ABRAND00928,351,52.72,-114.19,1,4,2,120,5,30,120,30178.930941993596,7,17,False,aircraft,2014-01-06 17:07:00,15,12,169,10,False,1,17,892,False,3,1,0,0.342685370741483,0.5751997428857095
ABRAND01008,361,52.77,-113.88,1,4,2,120,5,30,120,33649.29460045441,4,8,False,aircraft,2014-01-06 17:07:00,14,12,169,10,False,1,27,896,False,1,0,1,0.34468937875751504,0.5770408535430793
ABRAND00829,601,52.47,-114.42,1,4,2,120,5,30,120,21882.665828563197,9,0,False,,,15,11,169,10,False,1,35,2000,False,0,0,0,0.3466933867735471,0.5788806195616144
ABRAND01098,601,50.15,-111.33,1,4,2,120,5,30,120,51618.75812521921,1,19,False,aircraft,2016-01-06 17:04:00,20,17,169,10,False,1,35,163,False,2,0,0,0.3486973947895792,0.5807117579767004
ABRAND00616,361,52.97,-115.27,1,4,2,120,5,30,120,19281.7695670272,6,7,False,aircraft,2013-07-05 17:01:00,14,9,169,10,False,1,32,1080,False,1,1,0,0.35070140280561124,0.5825342477349414
ABRAND00314,311,54.26,-116.33,1,4,2,120,5,30,120,28913.563008518402,8,6,False,aircraft,2012-07-04 23:49:00,11,7,169,10,False,1,36,1447,False,2,0,0,0.3527054108216433,0.584355640439373
ABRAND00625,311,52.75,-115.24,1,4,2,120,5,30,120,23628.776727513607,8,9,False,aircraft,2014-01-06 17:07:00,14,10,169,10,False,1,22,892,False,2,0,0,0.35470941883767537,0.5861746654415356
ABRAND00307,362,53.41,-116.53,1,4,2,120,5,30,120,35000.108224070405,9,8,False,aircraft,2014-07-05 17:03:00,13,7,169,10,False,1,42,716,False,1,1,2,0.35671342685370744,0.5879935196046666
ABRAND00347,601,53.16,-116.19,1,4,2,120,5,30,120,23248.9364906304,4,7,False,aircraft,2016-01-06 17:04:00,14,8,169,10,False,1,23,166,False,1,0,0,0.3587174348697395,0.5898081512258988
ABRAND00997,322,52.91,-113.96,1,4,2,120,5,30,120,13001.460806620804,4,12,False,aircraft,2015-01-06 17:04:00,14,12,169,10,False,1,23,531,False,1,0,0,0.36072144288577157,0.591622462117172
ABRAND00598,601,52.8,-115.33,1,4,2,120,5,30,120,26606.545693776003,1,16,False,aircraft,2016-01-06 17:04:00,14,9,169,10,False,1,15,163,False,3,0,0,0.3627254509018036,0.5934280474603808
ABRAND00633,621,52.95,-115.2,1,4,2,120,5,30,120,24993.954423100804,6,10,False,aircraft,2014-01-06 17:07:00,14,10,169,10,False,1,38,896,False,1,0,1,0.36472945891783565,0.5952253352079943
ABRAND00254,601,53.41,-117.78,1,4,2,120,5,30,120,12883.1628153312,1,10,False,aircraft,2016-01-06 17:04:00,13,4,169,10,False,1,31,166,False,1,0,0,0.3667334669338677,0.5970197426383802
ABRAND00280,621,54.22,-117.49,1,4,2,120,5,30,120,16621.02800568,1,12,False,aircraft,2015-01-06 17:04:00,12,5,169,10,False,1,19,531,False,2,0,0,0.3687374749498998,0.5988108853761934
ABRAND00234,351,54.25,-118.55,1,4,2,120,5,30,120,26016.428220076803,8,9,False,aircraft,2014-01-06 17:07:00,11,3,169,10,False,1,23,891,False,2,0,0,0.37074148296593185,0.6005908097634814
ABRAND00369,361,53.48,-116.08,1,4,2,120,5,30,120,16758.2578601664,3,12,False,aircraft,2016-01-06 17:04:00,13,8,169,10,False,1,47,161,False,2,5,0,0.3727454909819639,0.6023699897096677
ABRAND01159,601,55.1,-110.47,1,4,2,120,5,30,120,30459.8669482944,1,12,False,aircraft,2016-01-06 17:04:00,10,19,169,10,False,1,58,166,False,1,0,0,0.374749498997996,0.6041489240024243
ABRAND00800,601,52.06,-114.5,1,4,2,120,5,30,120,15971.9059345824,5,10,False,aircraft,2015-01-06 17:04:00,16,11,169,10,False,1,20,527,False,2,0,0,0.37675350701402804,0.6059263821598622
ABRAND01066,601,51.74,-112.68,1,4,2,120,5,30,120,20553.736053657598,3,14,False,aircraft,2015-07-05 17:08:00,17,15,169,10,False,1,18,347,False,3,1,0,0.3787575150300601,0.6076998224004265
ABRAND00966,351,52.33,-114.09,1,4,2,120,5,30,120,23484.901966272002,2,11,False,aircraft,2015-01-06 17:04:00,15,12,169,10,False,1,17,528,False,2,0,0,0.3807615230460922,0.6094726719490293
ABRAND00372,311,52.82,-116.08,1,4,2,120,5,30,120,25584.343429536002,2,11,False,aircraft,2015-01-06 17:04:00,14,8,169,10,False,1,49,531,False,1,0,0,0.38276553106212424,0.6112422436995888
ABRAND01104,601,55.79,-111.22,1,4,2,120,5,30,120,28329.377419094402,5,12,False,aircraft,2015-01-06 17:04:00,8,18,169,10,False,1,34,528,False,2,2,4,0.3847695390781563,0.6130106747262392
ABRAND00532,621,54.12,-115.6,1,4,2,120,5,30,120,25424.102636611202,0,17,False,aircraft,2016-01-06 17:04:00,12,9,169,10,False,1,38,166,False,2,0,2,0.3867735470941884,0.6147748485503458
ABRAND00911,601,52.31,-114.24,1,4,2,120,5,30,120,28848.841264627194,7,0,False,,,15,12,169,10,False,1,33,2000,False,0,0,0,0.38877755511022044,0.6165351247581577
ABRAND00510,601,53.87,-115.69,1,4,2,120,5,30,120,35478.5437115712,1,13,False,aircraft,2016-01-07 17:07:00,12,9,168,10,False,1,63,165,False,1,0,1,0.3907815631262525,0.618293573670897
ABRAND00424,601,53.82,-115.91,1,4,2,120,5,30,120,17353.1953557216,2,7,False,aircraft,2015-01-08 23:11:00,12,8,168,10,False,1,9,528,False,2,0,0,0.3927855711422846,0.6200488413885893
ABRAND00820,322,52.54,-114.44,1,4,2,120,5,30,120,18124.992429408,3,11,False,aircraft,2014-01-08 23:00:00,15,11,168,10,False,1,14,891,False,3,0,1,0.39478957915831664,0.6218007125607444
ABRAND00076,362,55.15,-119.57,1,4,2,120,5,30,120,29165.323970073605,2,14,False,aircraft,2016-01-07 17:07:00,10,1,168,10,False,1,18,163,False,2,1,0,0.3967935871743487,0.6235505225598742
ABRAND01013,601,52.96,-113.85,1,4,2,120,5,30,120,18953.544806006405,3,14,False,aircraft,2015-07-07 23:16:00,14,12,168,10,False,1,18,348,False,2,0,0,0.39879759519038077,0.6252974058022068
ABRAND00285,601,54,-117.38,1,4,2,120,5,30,120,24412.202338838397,10,12,False,aircraft,2014-07-05 17:03:00,12,5,168,10,False,1,49,716,False,1,1,0,0.40080160320641284,0.6270364309100106
ABRAND00287,601,54.15,-117.37,1,4,2,120,5,30,120,22661.1817704288,1,7,False,aircraft,2014-07-05 17:03:00,12,5,168,10,False,1,25,716,False,1,0,0,0.4028056112224449,0.6287739428363651
ABRAND00979,351,52.8,-114.04,1,4,2,120,5,30,120,25323.0469815744,4,6,False,aircraft,2014-01-06 17:07:00,14,12,168,10,False,1,18,896,False,1,0,0,0.40480961923847697,0.6305104214681654
ABRAND01067,601,50.17,-112.68,1,4,2,120,5,30,120,21899.430654566408,3,14,False,aircraft,2015-07-06 17:05:00,20,15,168,10,False,1,41,350,False,1,0,0,0.40681362725450904,0.6322449014886347
ABRAND01071,601,56.15,-112.46,1,4,2,120,5,30,120,72184.46805195842,2,15,False,aircraft,2015-07-06 17:05:00,8,15,168,10,False,1,30,347,False,2,0,0,0.4088176352705411,0.6339790979502077
ABRAND00574,351,52.87,-115.44,1,4,2,120,5,30,120,42144.694800911995,10,3,False,aircraft,2012-07-06 23:53:00,14,9,168,10,False,1,37,1445,False,1,0,1,0.41082164328657317,0.6357130447848903
ABRAND00538,351,53.79,-115.6,1,4,2,120,5,30,120,22525.957495123206,14,7,False,aircraft,2012-07-06 23:53:00,12,9,168,10,False,1,66,1445,False,1,0,0,0.41282565130260523,0.6374459904513107
ABRAND00958,361,52.83,-114.12,1,4,2,120,5,30,120,19876.20694758721,2,16,False,aircraft,2015-07-06 17:05:00,14,12,168,10,False,1,40,350,False,2,0,0,0.4148296593186373,0.6391724275473739
ABRAND00356,601,53.25,-116.12,1,4,2,120,5,30,120,21380.2107922656,8,11,False,aircraft,2014-01-07 17:11:00,13,8,168,10,False,1,31,895,False,1,0,0,0.4168336673346693,0.6408973361754272
ABRAND00102,601,57.45,-119.44,1,4,2,120,5,30,120,21428.829444902407,3,14,False,aircraft,2016-01-07 17:07:00,5,1,168,10,False,1,24,165,False,2,0,0,0.4188376753507014,0.6426170862902245
ABRAND00195,351,54.52,-118.79,1,4,2,120,5,30,120,2719.218554208,1,4,False,aircraft,2014-07-06 17:00:00,11,2,168,10,False,1,8,715,False,1,0,0,0.42084168336673344,0.6443368265449294
ABRAND01002,351,53.06,-113.92,1,4,2,120,5,30,120,38303.698011839995,6,14,False,aircraft,2015-01-07 17:05:00,14,12,168,10,False,1,20,528,False,3,1,1,0.4228456913827655,0.6460544179253261
ABRAND00206,351,54.2,-118.74,1,4,2,120,5,30,120,27404.706311712005,4,5,False,aircraft,2014-07-06 17:00:00,12,3,168,10,False,1,26,715,False,1,0,0,0.4248496993987976,0.6477686744755498
ABRAND00222,361,54.4,-118.68,1,4,2,120,5,30,120,21669.957138153604,6,7,False,aircraft,2014-01-07 17:11:00,11,3,168,10,False,1,25,895,False,1,0,0,0.42685370741482964,0.6494777564011291
ABRAND00669,361,53.17,-115.1,1,4,2,120,5,30,120,20066.236346304,2,8,False,aircraft,2015-07-06 17:05:00,14,10,168,10,False,1,31,350,False,1,1,0,0.4288577154308617,0.6511829992929016
ABRAND00703,361,52.83,-114.95,1,4,2,120,5,30,120,28435.785997017603,4,7,False,aircraft,2014-01-07 17:11:00,14,10,168,10,False,1,30,895,False,1,0,0,0.4308617234468938,0.6528875080858874
ABRAND01046,601,56.22,-113,1,4,2,120,5,30,120,17532.4349658816,9,0,False,,,8,14,168,10,False,1,43,2000,False,0,0,0,0.43286573146292584,0.6545911448019139
ABRAND00263,601,53.63,-117.63,1,4,2,120,5,30,120,24334.423997500802,5,7,False,aircraft,2013-07-06 17:08:00,13,5,168,10,False,1,22,1079,False,1,0,0,0.4348697394789579,0.6562933607269354
ABRAND00326,621,53.45,-116.27,1,4,2,120,5,30,120,30081.44797344,1,11,False,aircraft,2016-01-07 17:07:00,13,7,168,10,False,1,50,165,False,1,0,0,0.43687374749499,0.6579932973763376
ABRAND00243,311,54.21,-118.16,1,4,2,120,5,30,120,21654.6204092832,5,9,False,aircraft,2014-07-06 17:00:00,12,4,168,10,False,1,17,713,False,2,0,0,0.43887775551102204,0.6596858005556697
ABRAND00994,601,52.92,-113.99,1,4,2,120,5,30,120,23235.395448643205,1,17,False,aircraft,2015-07-06 17:05:00,14,12,168,10,False,1,11,348,False,2,0,0,0.4408817635270541,0.6613753148980678
ABRAND00273,601,54.07,-117.55,1,4,2,120,5,30,120,17598.5657394624,7,6,False,aircraft,2014-01-07 17:11:00,12,5,168,10,False,1,17,895,False,1,0,0,0.44288577154308617,0.6630613342930723
ABRAND00621,322,52.9,-115.26,1,4,2,120,5,30,120,36407.2958153856,10,14,False,aircraft,2014-01-07 17:11:00,14,9,168,10,False,1,22,894,False,1,0,0,0.44488977955911824,0.6647433190508211
ABRAND00690,621,52.55,-115.03,1,4,2,120,5,30,120,21925.6155612864,3,9,False,aircraft,2016-01-07 17:07:00,15,10,168,10,False,1,28,165,False,1,0,0,0.4468937875751503,0.6664239266848638
ABRAND00889,601,52.51,-114.28,1,4,2,120,5,30,120,15898.016520144001,10,0,False,,,15,11,168,10,False,1,39,2000,False,0,0,0,0.44889779559118237,0.6680936839874044
ABRAND00344,621,53.02,-116.19,1,4,2,120,5,30,120,20775.509310816004,1,8,False,aircraft,2015-01-07 17:05:00,14,8,168,10,False,1,16,530,False,1,0,0,0.45090180360721444,0.6697620568254442
ABRAND00514,601,54.13,-115.65,1,4,2,120,5,30,120,42960.31275968641,6,10,False,aircraft,2014-07-06 17:00:00,12,9,168,10,False,1,13,712,False,3,1,0,0.4529058116232465,0.6714273847689975
ABRAND00302,601,54.24,-116.84,1,4,2,120,5,30,120,32688.81045288,3,14,False,aircraft,2014-07-06 17:00:00,12,6,168,10,False,1,59,715,False,1,0,2,0.45490981963927857,0.6730926357163787
ABRAND00016,601,57.3,-119.9,1,4,2,120,5,30,120,170756.28932201277,1,18,False,aircraft,2016-01-07 17:07:00,5,0,168,10,False,1,19,161,False,3,0,1,0.45691382765531063,0.6747520233996414
ABRAND00553,601,53.54,-115.54,1,4,2,120,5,30,120,10736.210925619202,6,0,False,,,13,9,168,10,False,1,28,2000,False,0,0,0,0.4589178356713427,0.6764086811442588
ABRAND00743,311,52.69,-114.74,1,4,2,120,5,30,120,18432.426268108804,1,11,False,aircraft,2016-01-07 17:07:00,15,11,168,10,False,1,35,160,False,2,0,0,0.46092184368737477,0.6780629159678125
ABRAND00054,601,55.13,-119.69,1,4,2,120,5,30,120,11728.131634656003,2,9,False,aircraft,2014-07-06 17:00:00,10,1,168,10,False,1,10,714,False,2,0,2,0.46292585170340683,0.6797155413626028
ABRAND00217,351,54.44,-118.7,1,4,2,120,5,30,120,7477.7396394816005,6,2,False,aircraft,2013-07-06 17:08:00,11,3,168,10,False,1,10,1079,False,1,0,0,0.4649298597194389,0.6813611572396437
ABRAND00878,361,52.66,-114.31,1,4,2,120,5,30,120,22341.75874848,8,0,False,,,15,11,168,10,False,1,47,2000,False,0,0,0,0.46693386773547096,0.6830053194875825
ABRAND00180,601,54.53,-118.89,1,4,2,120,5,30,120,17966.511222854402,3,14,False,aircraft,2015-01-07 17:05:00,11,2,168,10,False,1,69,530,False,1,1,4,0.46893787575150303,0.6846486943469464
ABRAND01044,601,51.92,-113.05,1,4,2,120,5,30,120,21525.5926312128,4,8,False,aircraft,2013-07-06 17:08:00,16,14,167,10,False,1,20,1076,False,2,2,0,0.4709418837675351,0.6862888190755245
ABRAND00732,311,52.95,-114.78,1,4,2,120,5,30,120,25143.451764480007,2,16,False,aircraft,2015-07-07 23:16:00,14,10,167,10,False,1,34,345,False,2,1,0,0.4729458917835671,0.687916461538649
ABRAND00407,351,52.87,-115.97,1,4,2,120,5,30,120,24281.572947033597,11,12,False,aircraft,2013-01-06 17:14:00,14,8,167,10,False,1,39,1261,False,1,0,2,0.4749498997995992,0.6895432072540206
ABRAND00140,601,55.3,-119.19,1,4,2,120,5,30,120,4936.9718024352,6,0,False,,,9,2,167,10,False,1,31,2000,False,0,0,0,0.47695390781563124,0.6911699017178704
ABRAND00949,351,52.58,-114.15,1,4,2,120,5,30,120,126461.48090762878,5,7,False,aircraft,2015-01-07 17:05:00,15,12,167,10,False,1,13,529,False,2,0,0,0.4789579158316633,0.6927961994220065
ABRAND00452,351,53.79,-115.85,1,4,2,120,5,30,120,16189.855780233598,2,8,False,aircraft,2014-01-08 23:00:00,12,8,167,10,False,1,5,893,False,2,0,1,0.48096192384769537,0.6944178164532652
ABRAND01130,601,55.06,-110.75,1,4,2,120,5,30,120,21871.118018937592,5,12,False,aircraft,2014-07-07 23:56:00,10,18,167,10,False,1,42,714,False,1,0,0,0.48296593186372744,0.6960345875143977
ABRAND01018,601,50.22,-113.66,1,4,2,120,5,30,120,14251.108742467204,5,8,False,aircraft,2014-01-08 23:00:00,20,13,167,10,False,1,29,894,False,1,0,0,0.4849699398797595,0.6976477927626109
ABRAND01025,601,55.63,-113.44,1,4,2,120,5,30,120,12065.371000588802,10,0,False,,,9,13,167,10,False,1,40,2000,False,0,0,0,0.48697394789579157,0.6992604530417755
ABRAND01033,621,56.26,-113.24,1,4,2,120,5,30,120,12046.9514818752,4,9,False,aircraft,2015-01-08 23:11:00,7,14,167,10,False,1,36,529,False,1,0,0,0.48897795591182364,0.7008679427689574
ABRAND00481,601,52.74,-115.77,1,4,2,120,5,30,120,23787.228751344006,2,12,False,aircraft,2016-01-08 23:05:00,15,8,167,10,False,1,27,161,False,2,1,0,0.4909819639278557,0.7024744303634975
ABRAND00618,361,53.09,-115.27,1,4,2,120,5,30,120,16171.8109168032,2,7,False,aircraft,2014-07-07 23:56:00,14,9,167,10,False,1,18,714,False,1,0,0,0.49298597194388777,0.7040802768588403
