facility_ID,subtype_code,lat,lon,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time,total_emissions_kg,active_leaks,repaired_leaks,currently_flagged,flagged_by,date_flagged,lat_index,lon_index,truck_t_since_last_LDAR,truck_surveys_conducted,attempted_today_truck?,surveys_done_this_year_truck,truck_missed_leaks,OGI_FU_t_since_last_LDAR,attempted_today_OGI_FU?,OGI_FU_surveys_conducted,OGI_FU_missed_leaks,initial_leaks,cum_frac_sites,cum_frac_emissions
ABRAND00719,621,52.52,-114.86,1,4,2,120,5,30,120,3449.885616288001,2,12,False,truck,2015-09-29 23:44:00,15,10,83,21,False,2,0,265,False,5,0,0,0.0,0.02994941218352729
ABRAND00845,331,55.47,-114.37,1,4,2,120,5,30,120,5611.6242421056,2,16,False,truck,2016-04-01 18:05:00,9,11,83,21,False,2,3,80,False,8,4,0,0.002004008016032064,0.05596799400141852
ABRAND00517,351,54.11,-115.64,1,4,2,120,5,30,120,2871.6973041024,2,9,False,truck,2016-01-02 17:57:00,12,9,83,21,False,2,6,170,False,5,3,0,0.004008016032064128,0.08196142618607602
ABRAND00990,351,52.97,-114.01,1,4,2,120,5,30,120,2385.3024698400004,2,5,False,truck,2015-07-01 17:01:00,14,12,83,21,False,2,0,355,False,3,0,0,0.006012024048096192,0.10615620258435032
ABRAND00356,601,53.25,-116.12,1,4,2,120,5,30,120,2503.0265964768,0,14,False,truck,2016-01-02 17:57:00,13,8,83,21,False,2,0,170,False,8,0,0,0.008016032064128256,0.13031444125569241
ABRAND00544,601,53.84,-115.57,1,4,2,120,5,30,120,3495.8665603872005,1,11,False,truck,2016-04-01 18:05:00,12,9,83,21,False,2,0,80,False,5,0,0,0.01002004008016032,0.1521018083900572
ABRAND00127,601,55.09,-119.29,1,4,2,120,5,30,120,14403.625360531203,0,17,False,truck,2016-04-01 18:05:00,10,1,83,21,False,2,0,80,False,10,0,0,0.012024048096192385,0.17258781532959877
ABRAND00794,361,52.64,-114.52,1,4,2,120,5,30,120,5943.041725824001,2,9,False,truck,2016-01-02 17:57:00,15,11,83,21,False,2,0,170,False,7,0,0,0.014028056112224449,0.19269857105193824
ABRAND00728,351,53.31,-114.81,1,4,2,120,5,30,120,4349.0951437536005,1,16,False,truck,2016-04-01 18:00:00,13,10,83,21,False,2,0,80,False,8,0,0,0.01603206412825651,0.2125468245452775
ABRAND00714,601,52.98,-114.89,1,4,2,120,5,30,120,5378.024940710398,2,13,False,truck,2016-04-01 18:00:00,14,10,83,21,False,2,0,80,False,8,0,1,0.018036072144288578,0.2322403031129522
ABRAND00362,361,53.89,-116.1,1,4,2,120,5,30,120,1610.6425888319995,2,11,False,truck,2015-04-02 17:17:00,12,8,83,21,False,2,0,445,False,7,1,0,0.02004008016032064,0.25140009919593226
ABRAND00931,351,52.49,-114.19,1,4,2,120,5,30,120,1718.3003292288001,0,9,False,truck,2014-07-01 23:56:00,15,12,83,21,False,2,0,720,False,6,0,0,0.022044088176352707,0.2705024722814613
ABRAND00104,601,54.58,-119.42,1,4,2,120,5,30,120,2693.205352454401,2,12,False,truck,2016-04-01 18:00:00,11,1,83,21,False,2,2,80,False,7,7,0,0.02404809619238477,0.28847202084134027
ABRAND00256,601,53.5,-117.74,1,4,2,120,5,30,120,1890.6060267071998,0,12,False,truck,2016-01-02 17:09:00,13,5,83,21,False,2,0,170,False,5,0,0,0.026052104208416832,0.3059988638756092
ABRAND00268,351,54.26,-117.58,1,4,2,120,5,30,120,2943.6226438464,1,14,False,truck,2016-04-01 18:00:00,11,5,83,21,False,2,0,80,False,7,0,0,0.028056112224448898,0.32338953712703106
ABRAND00643,504,52.88,-115.17,1,4,2,120,5,30,120,3004.072516944,0,9,False,truck,2016-01-02 17:09:00,14,10,83,21,False,2,0,170,False,6,0,0,0.03006012024048096,0.33865659175112994
ABRAND00543,322,52.98,-115.59,1,4,2,120,5,30,120,1884.6724067424002,4,12,False,truck,2015-01-03 17:10:00,14,9,83,21,False,2,0,534,False,7,1,0,0.03206412825651302,0.3524575246465523
ABRAND00484,361,53.1,-115.76,1,4,2,120,5,30,120,2296.6983194400004,4,10,False,truck,2015-01-03 17:10:00,14,8,83,21,False,2,0,534,False,5,0,0,0.03406813627254509,0.3646248980266068
ABRAND00525,351,53.94,-115.62,1,4,2,120,5,30,120,3015.9294735456006,3,9,False,truck,2015-09-30 17:03:00,12,9,83,21,False,2,0,264,False,5,0,0,0.036072144288577156,0.37611940582165404
ABRAND00623,311,53.12,-115.26,1,4,2,120,5,30,120,2643.7257665856,0,8,False,truck,2016-01-03 17:05:00,14,9,82,21,False,2,0,169,False,3,0,0,0.03807615230460922,0.3866320712224248
ABRAND00941,361,52.89,-114.17,1,4,2,120,5,30,120,4477.8891845088,1,19,False,truck,2016-04-02 17:20:00,14,12,82,21,False,2,0,79,False,8,0,4,0.04008016032064128,0.39603970455495496
ABRAND00634,621,53.33,-115.2,1,4,2,120,5,30,120,4464.506292624001,1,15,False,truck,2016-01-03 17:05:00,13,10,82,21,False,2,1,169,False,8,0,0,0.04208416833667335,0.40504691837872325
ABRAND01006,601,50.19,-113.9,1,4,2,120,5,30,120,3509.8921353888,1,15,False,truck,2015-04-03 17:23:00,20,12,82,21,False,2,3,444,False,7,0,1,0.04408817635270541,0.4139194136874499
ABRAND00444,361,53.86,-115.88,1,4,2,120,5,30,120,3934.8077999616007,3,20,False,truck,2015-09-30 17:42:00,12,8,82,21,False,2,0,264,False,9,0,1,0.04609218436873747,0.42226819640674645
ABRAND00305,601,53.25,-116.61,1,4,2,120,5,30,120,7649.8923472704,3,14,False,truck,2016-04-02 17:20:00,13,7,82,21,False,2,2,79,False,5,3,1,0.04809619238476954,0.4303034875814135
ABRAND00950,351,52.63,-114.14,1,4,2,120,5,30,120,5960.1999547008,0,17,False,truck,2015-07-02 18:00:00,15,12,82,21,False,2,0,354,False,11,0,4,0.050100200400801605,0.4373143529313066
ABRAND00705,601,52.14,-114.95,1,4,2,120,5,30,120,2348.42560632,2,11,False,truck,2015-09-30 17:42:00,16,10,82,21,False,2,5,264,False,6,5,0,0.052104208416833664,0.44376725778154996
ABRAND00597,601,53.29,-115.34,1,4,2,120,5,30,120,4016.5503671808,1,11,False,truck,2016-04-02 17:20:00,13,9,82,21,False,2,0,79,False,7,0,0,0.05410821643286573,0.45013949340653925
ABRAND01137,601,55.83,-110.68,1,4,2,120,5,30,120,3456.4842720864,2,10,False,truck,2014-07-03 17:22:00,8,19,82,21,False,2,7,718,False,8,1,0,0.056112224448897796,0.4564628779253641
ABRAND00873,351,52.81,-114.31,1,4,2,120,5,30,120,18784.069271856006,1,17,False,truck,2016-01-03 17:06:00,14,11,82,21,False,2,0,169,False,9,1,0,0.05811623246492986,0.46192445022486595
ABRAND00475,322,53.59,-115.79,1,4,2,120,5,30,120,2895.1414190495993,2,12,False,truck,2016-01-03 17:06:00,13,8,82,21,False,2,4,169,False,6,3,0,0.06012024048096192,0.46732306313007294
ABRAND00572,601,53.21,-115.44,1,4,2,120,5,30,120,3144.3592318560004,2,8,False,truck,2015-04-03 17:23:00,14,9,82,21,False,2,0,444,False,4,0,0,0.06212424849699399,0.47233315896459577
ABRAND00608,361,52.49,-115.3,1,4,2,120,5,30,120,1258.4135275776,2,5,False,truck,2015-01-04 17:29:00,15,9,82,21,False,2,0,533,False,3,0,0,0.06412825651302605,0.47720207266730214
ABRAND00293,601,53.23,-117.25,1,4,2,120,5,30,120,3222.1426370976005,0,14,False,truck,2016-01-03 17:06:00,14,5,82,21,False,2,0,169,False,8,0,0,0.06613226452905811,0.48206532711302674
ABRAND00185,351,54.5,-118.86,1,4,2,120,5,30,120,4164.325895232,0,16,False,truck,2016-04-02 17:33:00,11,2,82,21,False,2,0,79,False,10,0,0,0.06813627254509018,0.48669436006923145
ABRAND01061,601,50.17,-112.78,1,4,2,120,5,30,120,2566.0918914047998,0,12,False,truck,2016-04-02 17:33:00,20,14,82,21,False,2,0,79,False,7,1,0,0.07014028056112225,0.4910127285889439
ABRAND00651,311,52.78,-115.15,1,4,2,120,5,30,120,3242.4592562496,1,11,False,truck,2016-04-02 17:33:00,14,10,82,21,False,2,0,79,False,7,0,1,0.07214428857715431,0.49529942788372855
ABRAND00894,351,52.89,-114.27,1,4,2,120,5,30,120,3025.7123319648003,0,13,False,truck,2015-07-03 17:28:00,14,11,82,21,False,2,0,353,False,8,0,0,0.07414829659318638,0.4995490774398077
ABRAND00319,311,53.3,-116.3,1,4,2,120,5,30,120,2625.9472185408003,1,12,False,truck,2015-01-02 17:33:00,13,7,82,21,False,2,0,535,False,6,0,2,0.07615230460921844,0.5037953221850126
ABRAND00593,311,53.04,-115.36,1,4,2,120,5,30,120,2287.8004345344,2,12,False,truck,2015-04-04 17:10:00,14,9,81,21,False,2,0,443,False,5,0,0,0.0781563126252505,0.5079537347044394
ABRAND00566,311,53.16,-115.48,1,4,2,120,5,30,120,2008.9969066368003,0,10,False,truck,2016-01-04 17:04:00,14,9,81,21,False,2,0,168,False,6,0,0,0.08016032064128256,0.5120891241359732
ABRAND00982,351,52.7,-114.04,1,4,2,120,5,30,120,1879.4639378304,0,15,False,truck,2016-04-03 17:05:00,15,12,81,21,False,2,0,78,False,7,0,0,0.08216432865731463,0.516224437375086
ABRAND01069,601,50.42,-112.61,1,4,2,120,5,30,120,1954.7865526176001,0,10,False,truck,2015-10-01 17:19:00,19,15,81,21,False,2,0,263,False,6,0,0,0.0841683366733467,0.5202208754132184
ABRAND00437,361,54.31,-115.89,1,4,2,120,5,30,120,5659.866544377601,4,17,False,truck,2016-01-04 17:04:00,11,8,81,21,False,2,3,168,False,5,3,0,0.08617234468937876,0.5240093484091554
ABRAND00934,351,52.45,-114.18,1,4,2,120,5,30,120,4530.121663852801,0,17,False,truck,2016-01-04 17:04:00,15,12,81,21,False,2,0,168,False,9,0,0,0.08817635270541083,0.5275161168876787
ABRAND00627,311,52.75,-115.23,1,4,2,120,5,30,120,3746.8612210752,0,11,False,truck,2016-01-04 18:33:00,14,10,81,21,False,2,0,168,False,7,0,0,0.09018036072144289,0.530830286275839
ABRAND00425,322,53.68,-115.91,1,4,2,120,5,30,120,1862.1630707616,1,11,False,truck,2015-04-04 17:10:00,13,8,81,21,False,2,2,443,False,6,0,0,0.09218436873747494,0.5341175690303237
ABRAND00108,601,54.82,-119.39,1,4,2,120,5,30,120,3814.423579065601,0,12,False,truck,2016-04-03 17:05:00,10,1,81,21,False,2,0,78,False,6,0,0,0.09418837675350701,0.5374035875239607
ABRAND00048,311,55.26,-119.71,1,4,2,120,5,30,120,5546.232242956802,3,14,False,truck,2016-01-04 18:33:00,9,1,81,21,False,2,0,168,False,9,0,0,0.09619238476953908,0.5406622190394983
ABRAND01010,601,53.28,-113.86,1,4,2,120,5,30,120,4119.0202582848,1,10,False,truck,2015-04-02 17:17:00,13,12,81,21,False,2,0,445,False,7,0,0,0.09819639278557114,0.5439129924382545
ABRAND00635,311,52.98,-115.2,1,4,2,120,5,30,120,3546.8171121312007,2,15,False,truck,2016-04-03 18:14:00,14,10,81,21,False,2,6,78,False,6,9,2,0.10020040080160321,0.5471279920246066
ABRAND00306,601,54.19,-116.55,1,4,2,120,5,30,120,10485.2248713216,2,15,False,truck,2016-04-03 18:14:00,12,7,81,21,False,2,7,78,False,8,7,0,0.10220440881763528,0.5503129575362075
ABRAND00244,361,54.12,-118.13,1,4,2,120,5,30,120,2625.368086684801,0,10,False,truck,2016-01-04 18:33:00,12,4,81,21,False,2,0,168,False,5,0,0,0.10420841683366733,0.5534159584542344
ABRAND00793,621,52.29,-114.52,1,4,2,120,5,30,120,2369.7406104767997,0,11,False,truck,2015-07-04 17:47:00,15,11,81,21,False,2,0,352,False,7,0,0,0.1062124248496994,0.5564297629621834
ABRAND00430,601,53.05,-115.9,1,4,2,120,5,30,120,7056.033933196801,0,15,False,truck,2015-09-30 17:03:00,14,8,81,21,False,2,0,264,False,11,0,0,0.10821643286573146,0.559428614382554
ABRAND00287,601,54.15,-117.37,1,4,2,120,5,30,120,12424.832776742403,0,19,False,truck,2016-04-03 18:14:00,12,5,81,21,False,2,0,78,False,11,0,0,0.11022044088176353,0.5623938593663556
ABRAND00016,601,57.3,-119.9,1,4,2,120,5,30,120,28166.208487747197,0,14,False,truck,2015-09-30 17:03:00,5,0,81,21,False,2,0,264,False,6,1,1,0.11222444889779559,0.5653238541999484
ABRAND01089,601,51.04,-111.48,1,4,2,120,5,30,120,4990.434649747201,0,15,False,truck,2016-01-05 18:56:00,18,17,80,21,False,2,0,167,False,7,0,0,0.11422845691382766,0.5682499679900278
ABRAND00277,601,54,-117.52,1,4,2,120,5,30,120,12196.476316425602,2,16,False,truck,2015-10-02 23:28:00,12,5,80,21,False,2,0,262,False,10,0,0,0.11623246492985972,0.571088828811707
ABRAND00280,621,54.22,-117.49,1,4,2,120,5,30,120,7356.348386409599,2,15,False,truck,2016-01-05 18:56:00,12,5,80,21,False,2,0,167,False,7,0,0,0.11823647294589178,0.5738997844321247
ABRAND00912,601,52.41,-114.23,1,4,2,120,5,30,120,1713.9991790304,2,11,False,truck,2015-04-05 17:07:00,15,12,80,21,False,2,0,442,False,4,1,0,0.12024048096192384,0.5767026735572355
ABRAND00239,351,54.36,-118.42,1,4,2,120,5,30,120,6164.8562222208,0,10,False,truck,2016-04-04 23:56:00,11,3,80,21,False,2,0,77,False,7,1,2,0.12224448897795591,0.5794878761847178
ABRAND00541,601,52.83,-115.59,1,4,2,120,5,30,120,4301.081319024001,1,10,False,truck,2016-04-04 23:56:00,14,9,80,21,False,2,0,77,False,4,0,0,0.12424849699398798,0.5822471691480101
ABRAND00014,601,54.94,-119.91,1,4,2,120,5,30,120,1614.9059153568,1,15,False,truck,2016-04-04 23:56:00,10,0,80,21,False,2,0,77,False,8,0,0,0.12625250501002003,0.584962400601284
ABRAND00594,601,52.95,-115.36,1,4,2,120,5,30,120,3926.0164506624,0,14,False,truck,2016-01-05 17:16:00,14,9,80,21,False,2,0,167,False,7,0,0,0.1282565130260521,0.5876072550024398
ABRAND00581,601,52.56,-115.41,1,4,2,120,5,30,120,4223.1948130944,0,18,False,truck,2016-04-04 17:37:00,15,9,80,21,False,2,0,77,False,10,0,0,0.13026052104208416,0.590095669004131
ABRAND00727,601,52.24,-114.81,1,4,2,120,5,30,120,3452.9753199456004,0,6,False,truck,2016-04-04 17:37:00,16,10,80,21,False,2,0,77,False,6,1,0,0.13226452905811623,0.5925695618377226
ABRAND00895,621,52.76,-114.27,1,4,2,120,5,30,120,2612.3580966816003,0,12,False,truck,2016-01-05 17:16:00,14,11,80,21,False,2,0,167,False,7,1,0,0.1342685370741483,0.5950095912574868
ABRAND00926,361,52.67,-114.2,1,4,2,120,5,30,120,106782.9294392928,2,13,False,truck,2015-10-03 23:08:00,15,12,80,21,False,2,0,261,False,11,0,0,0.13627254509018036,0.5974359792818164
ABRAND00387,361,53.08,-116.02,1,4,2,120,5,30,120,3043.3774791456003,0,9,False,truck,2016-01-05 17:16:00,14,8,80,21,False,2,0,167,False,6,0,0,0.13827655310621242,0.5998500018485647
ABRAND00084,601,55.08,-119.55,1,4,2,120,5,30,120,3458.986284585601,0,17,False,truck,2015-10-03 23:08:00,10,1,80,21,False,2,0,261,False,7,0,0,0.1402805611222445,0.602240792567007
ABRAND00061,601,55.06,-119.64,1,4,2,120,5,30,120,9879.420131078401,2,15,False,truck,2015-07-05 17:12:00,10,1,80,21,False,2,0,351,False,6,0,0,0.14228456913827656,0.6046225779218223
ABRAND00004,601,55.32,-119.96,1,4,2,120,5,30,120,5478.6698711424015,3,20,False,truck,2015-10-01 18:14:00,9,0,80,21,False,2,8,263,False,8,5,2,0.14428857715430862,0.6069949088832785
ABRAND00495,311,53.44,-115.73,1,4,2,120,5,30,120,5541.4963143936,2,13,False,truck,2015-07-03 17:28:00,13,9,80,21,False,2,0,353,False,5,0,0,0.1462925851703407,0.6093670536286432
ABRAND00145,601,55.56,-119.15,1,4,2,120,5,30,120,4690.1579980896,2,17,False,truck,2016-04-04 17:37:00,9,2,80,21,False,2,0,77,False,9,0,3,0.14829659318637275,0.6117334481403319
ABRAND00312,311,53.14,-116.38,1,4,2,120,5,30,120,1302.5953289664003,0,10,False,truck,2015-10-03 23:08:00,14,7,79,21,False,2,0,261,False,6,0,0,0.15030060120240482,0.6140951891282682
ABRAND00778,361,52.16,-114.57,1,4,2,120,5,30,120,2729.4326714880003,4,10,False,truck,2015-04-06 17:26:00,16,11,79,21,False,2,0,441,False,5,0,0,0.1523046092184369,0.6163314964913349
ABRAND00040,601,55.03,-119.79,1,4,2,120,5,30,120,3564.8775189216003,1,12,False,truck,2015-10-03 23:08:00,10,0,79,21,False,2,0,261,False,7,0,1,0.15430861723446893,0.6185665858517251
ABRAND00083,351,55.43,-119.55,1,4,2,120,5,30,120,18947.834506886404,0,15,False,truck,2016-01-06 17:04:00,9,1,79,21,False,2,0,166,False,8,0,0,0.156312625250501,0.6207973618579123
ABRAND00395,311,52.9,-116,1,4,2,120,5,30,120,4119.3519124608,2,12,False,truck,2016-04-05 17:26:00,14,8,79,21,False,2,0,76,False,8,1,0,0.15831663326653306,0.6230273498381386
ABRAND00942,621,52.87,-114.17,1,4,2,120,5,30,120,1363.7170900224003,0,9,False,truck,2016-01-06 17:04:00,14,12,79,21,False,2,0,166,False,7,0,0,0.16032064128256512,0.6252542541313538
ABRAND00761,361,51.97,-114.64,1,4,2,120,5,30,120,2185.0504278912003,2,11,False,truck,2016-04-05 17:26:00,16,11,79,21,False,2,6,76,False,8,5,0,0.1623246492985972,0.6274183000946182
ABRAND00713,351,52.12,-114.9,1,4,2,120,5,30,120,4191.2549244576,3,12,False,truck,2015-07-05 17:47:00,16,10,79,21,False,2,0,351,False,5,0,0,0.16432865731462926,0.6295034593218378
ABRAND00770,601,52.68,-114.61,1,4,2,120,5,30,120,79428.01882331521,1,19,False,truck,2016-04-05 17:26:00,15,11,79,21,False,2,0,76,False,11,0,0,0.16633266533066132,0.6315669378834671
ABRAND00690,621,52.55,-115.03,1,4,2,120,5,30,120,3156.8984372448003,1,13,False,truck,2016-01-06 17:21:00,15,10,79,21,False,2,0,166,False,5,0,1,0.1683366733466934,0.6336135354618748
ABRAND00918,351,52.78,-114.22,1,4,2,120,5,30,120,2059.2859044672,2,10,False,truck,2016-04-05 17:17:00,14,12,79,21,False,2,3,76,False,8,2,1,0.17034068136272545,0.6356487989705502
ABRAND00403,601,54.24,-115.98,1,4,2,120,5,30,120,3224.1789321696,2,12,False,truck,2015-01-06 18:24:00,12,8,79,21,False,2,0,531,False,8,0,0,0.17234468937875752,0.6376824693229339
ABRAND00274,601,54.85,-117.54,1,4,2,120,5,30,120,2122.7412277440003,2,9,False,truck,2015-04-06 17:11:00,10,5,79,21,False,2,0,440,False,4,0,0,0.1743486973947896,0.6397025989721916
ABRAND00224,351,54.44,-118.67,1,4,2,120,5,30,120,10999.151898998402,1,13,False,truck,2016-01-06 17:21:00,11,3,79,21,False,2,7,166,False,9,10,0,0.17635270541082165,0.6416923854710163
ABRAND01151,344,55.09,-110.53,1,4,2,120,5,30,120,6711.6321989856015,0,8,False,truck,2016-04-05 17:17:00,10,19,79,21,False,2,0,76,False,5,0,0,0.17835671342685372,0.6436359944119708
ABRAND00034,601,55.27,-119.83,1,4,2,120,5,30,120,4390.4226522816,1,12,False,truck,2016-01-06 17:21:00,9,0,79,21,False,2,0,166,False,6,0,2,0.18036072144288579,0.6455482914020338
ABRAND00844,311,52.75,-114.37,1,4,2,120,5,30,120,3002.8816891584,0,14,False,truck,2015-07-06 17:09:00,14,11,79,21,False,2,0,350,False,5,0,0,0.18236472945891782,0.6474589687900855
ABRAND00773,311,51.94,-114.6,1,4,2,120,5,30,120,1753.6718750111997,0,11,False,truck,2015-07-06 17:09:00,16,11,79,21,False,2,0,350,False,6,0,0,0.1843687374749499,0.6493581134511811
ABRAND00334,361,53.21,-116.24,1,4,2,120,5,30,120,3290.6329146720004,3,15,False,truck,2015-10-04 23:06:00,14,8,78,21,False,2,0,260,False,8,0,1,0.18637274549098196,0.6512532250635029
ABRAND00842,501,52.12,-114.38,1,4,2,120,5,30,120,2362.6762732800003,1,16,False,truck,2016-04-06 17:11:00,16,11,78,21,False,2,0,75,False,8,0,0,0.18837675350701402,0.653107444374704
ABRAND00567,311,52.72,-115.48,1,4,2,120,5,30,120,4524.95619216,1,6,False,truck,2015-10-04 17:11:00,15,9,78,21,False,2,0,260,False,5,0,0,0.1903807615230461,0.6549553738553099
ABRAND00113,601,54.91,-119.38,1,4,2,120,5,30,120,10934.966223475201,0,7,False,truck,2016-04-06 17:11:00,10,1,78,21,False,2,0,75,False,4,0,0,0.19238476953907815,0.6567929194120685
ABRAND00916,362,52.7,-114.23,1,4,2,120,5,30,120,21521.3068897632,0,17,False,truck,2015-07-06 17:09:00,15,12,78,21,False,2,0,350,False,8,0,5,0.19438877755511022,0.6586227094867658
ABRAND00352,311,53,-116.14,1,4,2,120,5,30,120,2449.3661076095996,0,13,False,truck,2016-04-06 17:11:00,14,8,78,21,False,2,0,75,False,6,1,2,0.1963927855711423,0.6604523246121473
ABRAND01023,601,55.4,-113.5,1,4,2,120,5,30,120,6904.7202311424,3,13,False,truck,2015-04-07 17:50:00,9,13,78,21,False,2,0,440,False,5,0,0,0.19839679358717435,0.6622776749720899
ABRAND00468,311,53.07,-115.82,1,4,2,120,5,30,120,22145.352451401603,2,14,False,truck,2016-01-07 17:26:00,14,8,78,21,False,2,0,165,False,11,0,0,0.20040080160320642,0.6640981331113307
ABRAND00491,311,52.89,-115.74,1,4,2,120,5,30,120,2706.486882624,2,8,False,truck,2016-01-07 17:26:00,14,9,78,21,False,2,0,165,False,5,0,0,0.20240480961923848,0.6659020741594672
ABRAND00103,601,54.98,-119.44,1,4,2,120,5,30,120,3452.0318952768,0,14,False,truck,2015-10-04 17:11:00,10,1,78,21,False,2,0,260,False,7,0,0,0.20440881763527055,0.6676931159655404
ABRAND00044,601,55.12,-119.76,1,4,2,120,5,30,120,4185.1099169568,1,10,False,truck,2016-01-07 17:27:00,10,0,78,21,False,2,0,165,False,5,0,0,0.20641282565130262,0.669470173492019
ABRAND00446,311,52.97,-115.87,1,4,2,120,5,30,120,5296.9319407872,2,16,False,truck,2015-10-04 17:11:00,14,8,78,21,False,2,0,260,False,8,0,1,0.20841683366733466,0.6712243257377598
ABRAND00689,361,52.83,-115.03,1,4,2,120,5,30,120,3923.272174464,1,15,False,truck,2016-04-06 17:12:00,14,10,78,21,False,2,0,75,False,10,0,1,0.21042084168336672,0.6729550136492626
ABRAND01053,601,51.72,-112.9,1,4,2,120,5,30,120,9565.3979804736,2,17,False,truck,2015-01-07 17:10:00,17,14,78,21,False,2,0,530,False,8,0,2,0.2124248496993988,0.6746798199300913
ABRAND00470,311,53.17,-115.81,1,4,2,120,5,30,120,39217.72002468481,0,17,False,truck,2016-01-07 17:27:00,14,8,78,21,False,2,0,165,False,8,1,0,0.21442885771543085,0.6763896311396598
ABRAND00505,351,52.79,-115.7,1,4,2,120,5,30,120,13255.359547392001,0,17,False,truck,2016-04-06 17:12:00,14,9,78,21,False,2,0,75,False,9,0,0,0.21643286573146292,0.6780840083579154
ABRAND00779,601,52.81,-114.57,1,4,2,120,5,30,120,3162.6774127008002,0,13,False,truck,2016-04-06 17:12:00,14,11,78,21,False,2,0,75,False,7,0,0,0.218436873747495,0.6797671794148287
ABRAND00117,311,55.4,-119.34,1,4,2,120,5,30,120,3142.3831059167997,0,12,False,truck,2016-04-07 18:45:00,9,1,77,21,False,2,0,74,False,7,1,0,0.22044088176352705,0.6814425145113745
ABRAND01075,601,51.05,-112.29,1,4,2,120,5,30,120,4972.8726079200005,1,10,False,truck,2016-04-07 18:45:00,18,15,77,21,False,2,0,74,False,9,0,1,0.22244488977955912,0.6831176097363801
ABRAND00024,601,54.87,-119.87,1,4,2,120,5,30,120,2835.6280910207997,2,15,False,truck,2015-10-05 17:45:00,10,0,77,21,False,2,0,259,False,7,0,0,0.22444889779559118,0.6847818871728731
ABRAND00233,351,54.54,-118.55,1,4,2,120,5,30,120,39813.19545985919,3,10,False,truck,2015-04-08 23:27:00,11,3,77,21,False,2,0,439,False,7,0,1,0.22645290581162325,0.6864434840729489
ABRAND00589,361,53.01,-115.38,1,4,2,120,5,30,120,106944.43150779838,1,16,False,truck,2015-07-07 17:48:00,14,9,77,21,False,2,4,349,False,6,3,2,0.22845691382765532,0.6880910877503471
ABRAND00737,601,52.6,-114.76,1,4,2,120,5,30,120,4366.0385749728,1,16,False,truck,2016-01-08 17:34:00,15,10,77,21,False,2,0,164,False,10,1,0,0.23046092184368738,0.6897272877718665
ABRAND01159,601,55.1,-110.47,1,4,2,120,5,30,120,1158.4284500160002,0,8,False,truck,2016-01-08 18:09:00,10,19,77,21,False,2,0,164,False,5,0,0,0.23246492985971945,0.6913236229981647
ABRAND00682,361,52.92,-115.05,1,4,2,120,5,30,120,6151.5025559999995,2,11,False,truck,2014-10-06 17:30:00,14,10,77,21,False,2,0,623,False,6,0,0,0.23446893787575152,0.6929127866694477
ABRAND00006,351,55.25,-119.95,1,4,2,120,5,30,120,6026.069647008001,0,10,False,truck,2015-07-07 17:48:00,9,0,77,21,False,2,0,349,False,6,0,0,0.23647294589178355,0.6944826858444881
ABRAND00002,601,54.74,-119.98,1,4,2,120,5,30,120,4092.2854040736,0,15,False,truck,2016-04-07 17:34:00,11,0,77,21,False,2,0,74,False,6,1,0,0.23847695390781562,0.6960447883282715
ABRAND00840,621,52.73,-114.39,1,4,2,120,5,30,120,50807.3966614944,0,14,False,truck,2015-10-05 17:45:00,15,11,77,21,False,2,0,259,False,9,0,0,0.24048096192384769,0.6975757137604713
ABRAND00118,311,55.33,-119.33,1,4,2,120,5,30,120,18279.02289893761,0,15,False,truck,2015-07-08 17:43:00,9,1,77,21,False,2,0,348,False,7,0,0,0.24248496993987975,0.6991025124482921
