facility_ID,subtype_code,lat,lon,OGI_required_surveys,truck_required_surveys,aircraft_required_surveys,OGI_time,aircraft_time,truck_time,OGI_FU_time,total_emissions_kg,active_leaks,repaired_leaks,currently_flagged,flagged_by,date_flagged,lat_index,lon_index,OGI_t_since_last_LDAR,OGI_surveys_conducted,attempted_today_OGI?,surveys_done_this_year_OGI,OGI_missed_leaks,initial_leaks,cum_frac_sites,cum_frac_emissions
ABRAND00437,361,54.31,-115.89,1,4,2,120,5,30,120,5698.867417891201,1,9,False,,,11,8,46,6,False,1,1,1,0.49498997995991983,0.8612384019028415
ABRAND00070,601,55.14,-119.59,1,4,2,120,5,30,120,48165.99762625921,1,10,False,,,10,1,46,6,False,1,0,0,0.4969939879759519,0.8621811560066984
ABRAND00051,601,54.83,-119.7,1,4,2,120,5,30,120,6906.540008937601,0,10,False,,,10,1,46,6,False,1,0,0,0.49899799599198397,0.8631203240448545
ABRAND00107,601,54.9,-119.4,1,4,2,120,5,30,120,21721.110427670403,0,19,False,,,10,1,46,6,False,1,0,0,0.501002004008016,0.8640586844718112
ABRAND00066,601,54.94,-119.61,1,4,2,120,5,30,120,4414.200163488,0,9,False,,,10,1,46,6,False,1,0,0,0.503006012024048,0.8649960182567817
ABRAND00510,601,53.87,-115.69,1,4,2,120,5,30,120,330722.9633125728,0,19,False,,,12,9,44,6,False,1,0,4,0.5050100200400801,0.8659324590015431
ABRAND00525,351,53.94,-115.62,1,4,2,120,5,30,120,14171.277068236801,1,12,False,,,12,9,44,6,False,1,4,1,0.5070140280561122,0.8668618536123784
ABRAND00388,361,53.83,-116.01,1,4,2,120,5,30,120,34016.19196233599,0,20,False,,,12,8,44,6,False,1,0,0,0.5090180360721442,0.867785422939
ABRAND00744,351,53.27,-114.73,1,4,2,120,5,30,120,11364.8394765888,1,9,False,,,13,11,44,6,False,1,0,2,0.5110220440881763,0.8687049105147191
ABRAND00414,601,53.96,-115.95,1,4,2,120,5,30,120,5848.998820012801,0,14,False,,,12,8,44,6,False,1,0,0,0.5130260521042084,0.8696210251064561
ABRAND00413,361,53.92,-115.95,1,4,2,120,5,30,120,26595.097697404803,0,10,False,,,12,8,44,6,False,1,0,0,0.5150300601202404,0.8705354708372698
ABRAND00386,601,54.16,-116.02,1,4,2,120,5,30,120,6520.138896297602,0,14,False,,,12,8,44,6,False,1,0,0,0.5170340681362725,0.871436095492842
ABRAND00278,601,54.15,-117.51,1,4,2,120,5,30,120,14323.312535500801,1,18,False,,,12,5,44,6,False,1,1,2,0.5190380761523046,0.8723342360632828
ABRAND00657,361,52.87,-115.14,1,4,2,120,5,30,120,7853.7787901856,0,14,False,,,14,10,43,6,False,1,0,0,0.5210420841683366,0.873230791548625
ABRAND00738,322,53.1,-114.76,1,4,2,120,5,30,120,19837.5979779936,0,11,False,,,14,10,43,6,False,1,0,0,0.5230460921843687,0.8741241305061875
ABRAND00736,351,53.13,-114.76,1,4,2,120,5,30,120,14821.182824400003,0,18,False,,,14,10,43,6,False,1,0,0,0.5250501002004008,0.8750172332061704
ABRAND00662,361,53.13,-115.13,1,4,2,120,5,30,120,4768.6751556768,1,11,False,,,14,10,43,6,False,1,0,1,0.5270541082164328,0.8759077109258656
ABRAND00717,361,52.85,-114.87,1,4,2,120,5,30,120,3735.768952598401,1,11,False,,,14,10,43,6,False,1,2,0,0.5290581162324649,0.8767943259337614
ABRAND00640,311,53.04,-115.18,1,4,2,120,5,30,120,4419.192092918401,0,12,False,,,14,10,43,6,False,1,0,0,0.531062124248497,0.8776806977272503
ABRAND00656,601,53.43,-115.14,1,4,2,120,5,30,120,2502.8891512704004,0,4,False,,,13,10,43,6,False,1,0,0,0.533066132264529,0.8785654432180442
ABRAND01093,601,55.92,-111.38,1,4,2,120,5,30,120,11448.876081311999,0,15,False,,,8,17,43,6,False,1,0,1,0.5350701402805611,0.8794501251263195
ABRAND00129,601,54.66,-119.26,1,4,2,120,5,30,120,14118.436278720003,0,15,False,,,11,1,42,6,False,1,0,1,0.5370741482965932,0.8803340899896112
ABRAND00197,351,54.54,-118.78,1,4,2,120,5,30,120,2168.1362116224,0,8,False,,,11,2,42,6,False,1,0,0,0.5390781563126252,0.881217741441721
ABRAND00095,601,54.72,-119.5,1,4,2,120,5,30,120,6250.5270599616015,0,14,False,,,11,1,42,6,False,1,0,0,0.5410821643286573,0.8821009117793559
ABRAND00202,351,54.32,-118.75,1,4,2,120,5,30,120,3841.5966509664004,0,8,False,,,11,2,42,6,False,1,0,0,0.5430861723446894,0.8829832748338364
ABRAND00164,351,54.52,-119.01,1,4,2,120,5,30,120,10389.5151359328,0,14,False,,,11,2,42,6,False,1,2,3,0.5450901803607214,0.8838590450655729
ABRAND00064,601,54.71,-119.63,1,4,2,120,5,30,120,4229.8175471904,0,11,False,,,11,1,42,6,False,1,0,0,0.5470941883767535,0.88472704880169
ABRAND00099,601,54.69,-119.47,1,4,2,120,5,30,120,10806.818263344001,1,14,False,,,11,1,42,6,False,1,1,0,0.5490981963927856,0.8855891663324271
ABRAND00180,601,54.53,-118.89,1,4,2,120,5,30,120,7706.0033058528,0,13,False,,,11,2,42,6,False,1,0,0,0.5511022044088176,0.8864503239396849
ABRAND00668,361,52.95,-115.1,1,4,2,120,5,30,120,9747.8353827648,1,16,False,,,14,10,41,6,False,1,0,0,0.5531062124248497,0.8873095762664233
ABRAND00163,351,54.45,-119.02,1,4,2,120,5,30,120,9182.311639257603,0,11,False,,,11,2,41,6,False,1,0,0,0.5551102204408818,0.8881657617300367
ABRAND00156,362,54.63,-119.09,1,4,2,120,5,30,120,2755.2378788064,1,5,False,,,11,2,41,6,False,1,0,0,0.5571142284569138,0.8890212288218776
ABRAND00144,601,54.7,-119.15,1,4,2,120,5,30,120,7117.360226899201,1,14,False,,,11,2,41,6,False,1,0,1,0.5591182364729459,0.8898758318459034
ABRAND00146,351,54.43,-119.15,1,4,2,120,5,30,120,8584.4974727232,0,13,False,,,11,2,41,6,False,1,0,0,0.561122244488978,0.8907270057596401
ABRAND00167,621,54.36,-118.99,1,4,2,120,5,30,120,37384.835081558405,0,18,False,,,11,2,41,6,False,1,0,0,0.56312625250501,0.8915780540115381
ABRAND00150,351,54.71,-119.13,1,4,2,120,5,30,120,6756.494516928002,0,15,False,,,11,2,41,6,False,1,0,1,0.5651302605210421,0.8924264236466544
ABRAND00177,601,54.62,-118.91,1,4,2,120,5,30,120,27940.173625670403,1,19,False,,,11,2,41,6,False,1,2,0,0.5671342685370742,0.893270934371639
ABRAND00390,361,53.88,-116.01,1,4,2,120,5,30,120,8201.4609433536,0,12,False,,,12,8,40,6,False,1,0,0,0.5691382765531062,0.8941137235888018
ABRAND00469,351,53.85,-115.81,1,4,2,120,5,30,120,32332.065419059196,0,19,False,,,12,8,40,6,False,1,0,0,0.5711422845691383,0.8949506701414158
ABRAND00450,351,54.04,-115.85,1,4,2,120,5,30,120,1551.1825009152,0,7,False,,,12,8,40,6,False,1,1,0,0.5731462925851704,0.8957837478510098
ABRAND00994,601,52.92,-113.99,1,4,2,120,5,30,120,11148.175038816,0,12,False,,,14,12,40,6,False,1,1,1,0.5751503006012024,0.8966150649802132
ABRAND00918,351,52.78,-114.22,1,4,2,120,5,30,120,1567.6619531616002,1,12,False,,,14,12,40,6,False,1,2,0,0.5771543086172345,0.897445361421568
ABRAND00979,351,52.8,-114.04,1,4,2,120,5,30,120,2590.3144426176004,0,11,False,,,14,12,40,6,False,1,0,0,0.5791583166332666,0.8982754634942877
ABRAND00921,362,52.82,-114.22,1,4,2,120,5,30,120,3734.1794258784003,0,11,False,,,14,12,40,6,False,1,1,0,0.5811623246492986,0.8991025482093485
ABRAND00672,361,53.23,-115.08,1,4,2,120,5,30,120,3916.7405149536007,1,12,False,,,14,10,40,6,False,1,3,1,0.5831663326653307,0.8999287897231548
ABRAND00493,601,52.48,-115.74,1,4,2,120,5,30,120,4267.8216885312,0,13,False,,,15,9,39,6,False,1,0,0,0.5851703406813628,0.9007462385941535
ABRAND00210,351,54.19,-118.72,1,4,2,120,5,30,120,1742.3750935008002,0,9,False,,,12,3,39,6,False,1,0,0,0.5871743486973948,0.9015628431004987
ABRAND00240,621,54.2,-118.42,1,4,2,120,5,30,120,5841.669901392001,1,12,False,,,12,3,39,6,False,1,0,0,0.5891783567134269,0.9023777068876028
ABRAND00328,621,53.16,-116.26,1,4,2,120,5,30,120,4060.2217971167997,2,15,False,,,14,7,39,6,False,1,1,0,0.591182364729459,0.9031856083236979
ABRAND00772,601,52.24,-114.6,1,4,2,120,5,30,120,197400.3116297472,1,11,False,,,16,11,39,6,False,1,2,0,0.593186372745491,0.9039825817069852
ABRAND00800,601,52.06,-114.5,1,4,2,120,5,30,120,8879.084517196801,0,15,False,,,16,11,39,6,False,1,0,0,0.5951903807615231,0.9047787292687121
ABRAND00831,351,52.21,-114.42,1,4,2,120,5,30,120,8484.484889376003,0,11,False,,,16,11,39,6,False,1,0,0,0.5971943887775552,0.9055689098248797
ABRAND00300,601,53.17,-117.06,1,4,2,120,5,30,120,20484.249067152003,0,14,False,,,14,6,39,6,False,1,1,0,0.5991983967935872,0.9063588675375961
ABRAND00092,601,54.74,-119.51,1,4,2,120,5,30,120,1734.860562192,0,10,False,,,11,1,38,6,False,1,0,0,0.6012024048096193,0.9071456709773468
ABRAND00113,601,54.91,-119.38,1,4,2,120,5,30,120,61319.02301435521,0,13,False,,,10,1,38,6,False,1,1,5,0.6032064128256514,0.9079283572275346
ABRAND00143,601,54.51,-119.17,1,4,2,120,5,30,120,9958.863486815999,0,16,False,,,11,2,38,6,False,1,0,0,0.6052104208416834,0.9087007035001571
ABRAND00185,351,54.5,-118.86,1,4,2,120,5,30,120,4403.819287641601,0,12,False,,,11,2,38,6,False,1,0,0,0.6072144288577155,0.9094720660070441
ABRAND00161,351,54.57,-119.03,1,4,2,120,5,30,120,12958.7774444928,1,10,False,,,11,2,38,6,False,1,0,0,0.6092184368737475,0.9102399012252008
ABRAND00186,351,54.34,-118.86,1,4,2,120,5,30,120,14872.6815564096,0,14,False,,,11,2,38,6,False,1,0,0,0.6112224448897795,0.9110059601339698
ABRAND00444,361,53.86,-115.88,1,4,2,120,5,30,120,27507.574956614397,0,11,False,,,12,8,38,6,False,1,0,0,0.6132264529058116,0.9117702960453377
ABRAND00514,601,54.13,-115.65,1,4,2,120,5,30,120,12643.337673964801,0,14,False,,,12,9,38,6,False,1,0,0,0.6152304609218436,0.91252697870655
ABRAND00977,362,52.98,-114.05,1,4,2,120,5,30,120,9158.243736441602,0,16,False,,,14,12,37,6,False,1,0,0,0.6172344689378757,0.9132818304228372
ABRAND00952,362,52.79,-114.14,1,4,2,120,5,30,120,13665.453994310403,0,14,False,,,14,12,37,6,False,1,0,0,0.6192384769539078,0.9140353909280405
ABRAND00942,621,52.87,-114.17,1,4,2,120,5,30,120,9171.616303958399,0,12,False,,,14,12,37,6,False,1,0,0,0.6212424849699398,0.9147779482138915
ABRAND01007,361,53.01,-113.88,1,4,2,120,5,30,120,15397.33140504,1,12,False,,,14,12,37,6,False,1,0,0,0.6232464929859719,0.9155203932514407
ABRAND00938,351,52.81,-114.18,1,4,2,120,5,30,120,48599.888437382404,0,13,False,,,14,12,37,6,False,1,0,0,0.625250501002004,0.9162581676268835
ABRAND00326,621,53.45,-116.27,1,4,2,120,5,30,120,6593.9012009568005,1,19,False,,,13,7,37,6,False,1,1,0,0.627254509018036,0.9169954494609881
ABRAND00624,601,53.01,-115.25,1,4,2,120,5,30,120,8918.3723178528,0,15,False,,,14,9,37,6,False,1,1,0,0.6292585170340681,0.9177287495415876
ABRAND00094,601,54.65,-119.51,1,4,2,120,5,30,120,3154.7744834112,1,13,False,,,11,1,37,6,False,1,3,0,0.6312625250501002,0.9184584345827435
ABRAND00079,601,54.72,-119.56,1,4,2,120,5,30,120,13655.714125334398,0,16,False,,,11,1,37,6,False,1,0,0,0.6332665330661322,0.919185451932424
ABRAND00122,601,54.73,-119.3,1,4,2,120,5,30,120,26097.727463366402,0,11,False,,,11,1,37,6,False,1,0,1,0.6352705410821643,0.9199069925106228
ABRAND00276,361,54.23,-117.52,1,4,2,120,5,30,120,5516.3011625280005,1,11,False,,,12,5,36,6,False,1,0,0,0.6372745490981964,0.9206235245210419
ABRAND00288,601,54.65,-117.35,1,4,2,120,5,30,120,5051.089035360001,0,16,False,,,11,5,36,6,False,1,0,1,0.6392785571142284,0.9213390822012526
ABRAND00272,621,53.98,-117.56,1,4,2,120,5,30,120,37313.8823622528,0,19,False,,,12,5,36,6,False,1,0,0,0.6412825651302605,0.9220513255024883
ABRAND00277,601,54,-117.52,1,4,2,120,5,30,120,7002.507528921601,1,16,False,,,12,5,36,6,False,1,0,0,0.6432865731462926,0.9227610982962274
ABRAND00257,621,54.08,-117.71,1,4,2,120,5,30,120,4574.2364527968,1,10,False,,,12,5,36,6,False,1,4,0,0.6452905811623246,0.9234702288781301
ABRAND00279,621,54.11,-117.5,1,4,2,120,5,30,120,6143.493115036801,0,22,False,,,12,5,36,6,False,1,1,10,0.6472945891783567,0.9241732619946285
ABRAND00458,311,53.34,-115.84,1,4,2,120,5,30,120,5742.2432488896,0,14,False,,,13,8,36,6,False,1,0,0,0.6492985971943888,0.9248759262408245
ABRAND00463,601,53.61,-115.83,1,4,2,120,5,30,120,308657.6951613984,1,14,False,,,13,8,36,6,False,1,5,0,0.6513026052104208,0.9255735272860425
ABRAND00269,601,54.25,-117.58,1,4,2,120,5,30,120,35887.2907222368,0,12,False,,,11,5,35,6,False,1,0,0,0.6533066132264529,0.9262689127829482
ABRAND00248,621,54.07,-117.94,1,4,2,120,5,30,120,10291.0903602912,1,10,False,,,12,4,35,6,False,1,2,1,0.655310621242485,0.9269633721352569
ABRAND00427,361,53.9,-115.91,1,4,2,120,5,30,120,4488.3147504096005,0,12,False,,,12,8,35,6,False,1,0,0,0.657314629258517,0.9276566983811583
ABRAND00073,601,54.72,-119.58,1,4,2,120,5,30,120,86215.81396314241,0,18,False,,,11,1,35,6,False,1,0,1,0.6593186372745491,0.9283496723123931
ABRAND00935,351,52.76,-114.18,1,4,2,120,5,30,120,4422.895265433601,1,12,False,,,14,12,35,6,False,1,1,0,0.6613226452905812,0.9290416186001093
ABRAND00264,621,53.99,-117.62,1,4,2,120,5,30,120,16758.615268195204,1,17,False,,,12,5,35,6,False,1,1,0,0.6633266533066132,0.9297287768475873
ABRAND00543,322,52.98,-115.59,1,4,2,120,5,30,120,10939.2622431552,0,18,False,,,14,9,35,6,False,1,0,0,0.6653306613226453,0.9304150971956714
ABRAND00485,621,53.76,-115.76,1,4,2,120,5,30,120,3100.4163183456003,0,11,False,,,12,8,34,6,False,1,0,0,0.6673346693386774,0.9311008286405177
ABRAND00298,311,54.12,-117.09,1,4,2,120,5,30,120,7951.096963267201,0,13,False,,,12,6,34,6,False,1,1,0,0.6693386773547094,0.9317754944509127
ABRAND00851,601,52.85,-114.36,1,4,2,120,5,30,120,2400.9622488288005,0,9,False,,,14,11,34,6,False,1,0,0,0.6713426853707415,0.9324416724172798
ABRAND00960,322,52.22,-114.11,1,4,2,120,5,30,120,17678.662098278408,0,17,False,,,16,12,34,6,False,1,0,0,0.6733466933867736,0.9331070921105699
ABRAND00620,351,52.82,-115.27,1,4,2,120,5,30,120,6452.507825424001,0,13,False,,,14,9,34,6,False,1,0,0,0.6753507014028056,0.933771667440372
ABRAND00563,311,53,-115.5,1,4,2,120,5,30,120,8263.393830288001,2,14,False,,,14,9,34,6,False,1,5,0,0.6773547094188377,0.9344248117448788
ABRAND00873,351,52.81,-114.31,1,4,2,120,5,30,120,23813.587196092798,1,10,False,,,14,11,34,6,False,1,0,0,0.6793587174348698,0.9350772995946095
ABRAND00537,601,52.68,-115.6,1,4,2,120,5,30,120,9719.528193878401,0,13,False,,,15,9,34,6,False,1,0,1,0.6813627254509018,0.9357282629573572
ABRAND00548,601,52.68,-115.55,1,4,2,120,5,30,120,9174.869268796801,2,6,False,,,15,9,34,6,False,1,0,0,0.6833667334669339,0.9363739313280536
ABRAND00109,321,54.68,-119.38,1,4,2,120,5,30,120,4901.562451296,0,14,False,,,11,1,33,6,False,1,1,0,0.685370741482966,0.937016733663884
ABRAND00204,351,54.23,-118.75,1,4,2,120,5,30,120,34397.0495612928,1,11,False,,,12,2,33,6,False,1,0,0,0.687374749498998,0.9376520317594641
ABRAND00256,601,53.5,-117.74,1,4,2,120,5,30,120,14361.186051446402,0,14,False,,,13,5,33,6,False,1,0,0,0.6893787575150301,0.9382863363221822
ABRAND00206,351,54.2,-118.74,1,4,2,120,5,30,120,18164.838692707202,0,13,False,,,12,3,33,6,False,1,0,0,0.6913827655310621,0.938917877662001
ABRAND00293,601,53.23,-117.25,1,4,2,120,5,30,120,12075.9408730656,1,15,False,,,14,5,33,6,False,1,0,1,0.6933867735470942,0.9395478716629838
ABRAND00149,351,54.54,-119.14,1,4,2,120,5,30,120,4401.618011683201,0,13,False,,,11,2,33,6,False,1,0,0,0.6953907815631263,0.940176063032174
ABRAND00243,311,54.21,-118.16,1,4,2,120,5,30,120,6484.9924458432015,0,12,False,,,12,4,33,6,False,1,1,1,0.6973947895791583,0.9408041433055735
ABRAND00252,601,53.78,-117.83,1,4,2,120,5,30,120,5536.6848049248,0,12,False,,,12,4,33,6,False,1,0,0,0.6993987975951904,0.9414301611809336
ABRAND00151,601,54.23,-119.13,1,4,2,120,5,30,120,17760.055788172802,0,12,False,,,12,2,32,6,False,1,0,0,0.7014028056112225,0.9420549663190658
ABRAND00254,601,53.41,-117.78,1,4,2,120,5,30,120,20531.793716553602,0,17,False,,,13,4,32,6,False,1,1,0,0.7034068136272545,0.9426782872002722
ABRAND00294,361,54.04,-117.24,1,4,2,120,5,30,120,8834.524660252799,2,15,False,,,12,6,32,6,False,1,0,0,0.7054108216432866,0.9432999625648671
ABRAND00304,601,54.19,-116.69,1,4,2,120,5,30,120,6256.500233500801,1,9,False,,,12,7,32,6,False,1,0,0,0.7074148296593187,0.943917250713376
ABRAND00327,361,53.95,-116.26,1,4,2,120,5,30,120,9166.622709081601,2,16,False,,,12,7,32,6,False,1,1,1,0.7094188376753507,0.9445327291067206
ABRAND00002,601,54.74,-119.98,1,4,2,120,5,30,120,14985.537503558404,0,14,False,,,11,0,32,6,False,1,0,0,0.7114228456913828,0.945147425553574
ABRAND00825,361,52.32,-114.44,1,4,2,120,5,30,120,1991.2028759712002,0,6,False,,,15,11,31,6,False,1,0,0,0.7134268537074149,0.9457619509770447
ABRAND00810,361,52.69,-114.47,1,4,2,120,5,30,120,6701.536608681601,0,8,False,,,15,11,31,6,False,1,0,0,0.7154308617234469,0.9463701122139103
ABRAND00969,351,52.6,-114.09,1,4,2,120,5,30,120,8938.1476510272,0,14,False,,,15,12,31,6,False,1,1,0,0.717434869739479,0.9469729804535316
ABRAND00980,351,52.66,-114.04,1,4,2,120,5,30,120,178.21870076160002,0,2,False,,,15,12,31,6,False,1,0,0,0.7194388777555111,0.9475757712085345
ABRAND00950,351,52.63,-114.14,1,4,2,120,5,30,120,21701.8007847072,0,12,False,,,15,12,31,6,False,1,0,1,0.7214428857715431,0.9481779864702657
ABRAND00989,351,52.64,-114.02,1,4,2,120,5,30,120,6380.072075347201,1,7,False,,,15,12,31,6,False,1,0,0,0.7234468937875751,0.9487698894056064
ABRAND00940,601,52.43,-114.17,1,4,2,120,5,30,120,1109.9455113024,0,8,False,,,15,12,31,6,False,1,0,0,0.7254509018036072,0.9493529905939031
ABRAND00927,601,52.42,-114.19,1,4,2,120,5,30,120,5835.7861031232,0,17,False,,,15,12,31,6,False,1,1,5,0.7274549098196392,0.9499330370044667
ABRAND01001,601,52.42,-113.92,1,4,2,120,5,30,120,8646.7001050368,2,13,False,,,15,12,31,6,False,1,2,0,0.7294589178356713,0.950507383628858
ABRAND01016,601,53.74,-113.8,1,4,2,120,5,30,120,11897.053750886402,0,16,False,,,13,12,31,6,False,1,0,2,0.7314629258517034,0.9510709131234862
ABRAND00472,351,53.69,-115.81,1,4,2,120,5,30,120,4702.968669772799,0,10,False,,,13,8,30,6,False,1,0,2,0.7334669338677354,0.9516337365037975
ABRAND00369,361,53.48,-116.08,1,4,2,120,5,30,120,21511.089302659202,0,9,False,,,13,8,30,6,False,1,0,0,0.7354709418837675,0.9521959930018155
ABRAND00929,601,52.33,-114.19,1,4,2,120,5,30,120,3625.5627891648005,0,13,False,,,15,12,30,6,False,1,0,0,0.7374749498997996,0.9527573776498095
ABRAND00984,351,52.71,-114.04,1,4,2,120,5,30,120,7207.949132956799,1,16,False,,,15,12,30,6,False,1,6,1,0.7394789579158316,0.9533161439441172
ABRAND00925,351,52.7,-114.21,1,4,2,120,5,30,120,12449.8767419136,0,11,False,,,15,12,30,6,False,1,0,0,0.7414829659318637,0.953873624156472
ABRAND00770,601,52.68,-114.61,1,4,2,120,5,30,120,14100.0596827488,1,17,False,,,15,11,30,6,False,1,4,0,0.7434869739478958,0.9544307310251672
ABRAND00769,351,52.53,-114.62,1,4,2,120,5,30,120,7240.557467203201,0,14,False,,,15,11,30,6,False,1,0,0,0.7454909819639278,0.954983975013695
